ticket_id,application,issue_type,priority,environment,component,summary,created_date,resolved_date,status,technology,version,region,issue_description,root_cause,solution,tags,service,dependency,estimated_resolution_time,business_impact,key_metric,root_cause_category
JIRA-1294,Enterprise J2EE Application,Bug,P2,QA,REST Client,Repeated retries create duplicate business events during peak concurrency,2026-09-04,2026-09-04,Resolved,Java EE/REST Client,16,Global,Repeated retries create duplicate business events during peak concurrency. The behavior was reproduced in the qa environment using representative J2EE workload and application-server diagnostics.,The processing operation has no idempotency key or uniqueness constraint. A container resource limit was lower than the measured production concurrency.,"Add an idempotency key, enforce uniqueness in the database, and make retries safe. Tune the resource limit from load-test evidence and add saturation alerts.",repeated_retries_create_duplicate_business_events;rest_client;j2ee,rest-client,J2EE runtime / PostgreSQL,5 hr,Medium,incident occurrence rate,missing idempotency
JIRA-1295,Enterprise J2EE Application,Bug,P3,Development,Security,Metrics show healthy service while users receive failures after a configuration change,2026-09-04,2026-09-04,Resolved,Java EE/Security,9.3,US,Metrics show healthy service while users receive failures after a configuration change. The behavior was reproduced in the development environment using representative J2EE workload and application-server diagnostics.,Health check tests only the JVM process and not required application resources. An environment override was not propagated to all cluster members.,Separate liveness from readiness and verify critical datasource/JMS dependencies in readiness. Centralize the configuration source and validate effective configuration on every node.,metrics_show_healthy_service_while_users_receive_failures;security;j2ee,security,J2EE runtime / IBM MQ,6 hr,Low,incident occurrence rate,incomplete readiness check
JIRA-1296,Enterprise J2EE Application,Bug,P2,Production,Batch,Database query latency increases after a release when a downstream service is slow,2026-09-04,2026-09-04,Resolved,Java EE/Batch,7.2,CA,Database query latency increases after a release when a downstream service is slow. The behavior was reproduced in the production environment using representative J2EE workload and application-server diagnostics.,A new ORM query path prevents the database from using the expected index. The synchronous integration call has no bounded timeout.,"Review execution plans, add or adjust indexes, and include query-plan regression checks. Add connect/read/overall timeouts and a controlled fallback or circuit breaker.",database_query_latency_increases_after_a_release;batch;j2ee,batch,J2EE runtime / Redis,7 hr,Medium,incident occurrence rate,query-plan regression
JIRA-1297,Enterprise J2EE Application,Bug,P3,Staging,Deployment,Application logs contain duplicate entries after database maintenance,2026-09-04,2026-09-04,Closed,Java EE/Deployment,17,EU,Application logs contain duplicate entries after database maintenance. The behavior was reproduced in the staging environment using representative J2EE workload and application-server diagnostics.,Logging is configured both at the application and container root logger. The application reused pooled connections that were invalidated by the database.,Disable duplicate propagation and standardize logger hierarchy. Enable connection validation and stale-connection eviction.,application_logs_contain_duplicate_entries;deployment;j2ee,deployment,J2EE runtime / JDK 17,8 hr,Low,incident occurrence rate,duplicate logger propagation
JIRA-1298,Enterprise J2EE Application,Improvement,P4,QA,Logging,User preferences revert after refresh with unusually large requests,2026-09-04,2026-09-04,Resolved,Java EE/Logging,9.0,APAC,User preferences revert after refresh with unusually large requests. The behavior was reproduced in the qa environment using representative J2EE workload and application-server diagnostics.,A background synchronization process writes an older snapshot over the current record. The request path materializes the complete payload before validation and processing.,Use version checks and reject stale synchronization updates. Enforce request-size limits and stream or chunk large payloads.,user_preferences_revert_after_refresh;logging;j2ee,logging,J2EE runtime / WebSphere,2 hr,Low,incident occurrence rate,stale synchronization
JIRA-1299,Enterprise J2EE Application,Bug,P2,Development,Cache,Remote EJB invocation fails for certain clients after failover,2026-09-04,2026-09-04,Resolved,Java EE/Cache,14,Global,Remote EJB invocation fails for certain clients after failover. The behavior was reproduced in the development environment using representative J2EE workload and application-server diagnostics.,The remote interface changed incompatibly without coordinating the client artifact. Cluster ownership state was not persisted consistently between nodes.,Version the remote contract and deploy compatible client/server interfaces. Use shared durable cluster state and test failover/failback scenarios.,remote_ejb_invocation_fails_for_certain_clients;cache;j2ee,cache,J2EE runtime / WebLogic,3 hr,Medium,incident occurrence rate,remote contract incompatibility
JIRA-1300,Enterprise J2EE Application,Bug,P3,Production,Classloader,File processing reports success despite rejected records when an exception occurs,2026-09-04,2026-09-04,Resolved,Java EE/Classloader,19c,US,File processing reports success despite rejected records when an exception occurs. The behavior was reproduced in the production environment using representative J2EE workload and application-server diagnostics.,The batch status is set before all record-level outcomes are committed. A cleanup path is skipped when an unchecked exception exits the normal processing branch.,Use explicit partial-success states and persist record-level outcomes before final status. Use container-managed resource cleanup and add exception-path integration tests.,file_processing_reports_success_despite_rejected_records;classloader;j2ee,classloader,J2EE runtime / Oracle,4 hr,Low,incident occurrence rate,premature batch completion
JIRA-1001,ECommerce-Portal,Incident,P1,Production,Database / Connection Pool,Database Connection Pool Exhaustion under high load [Subsystem-2],2026-01-03 10:17:00,2026-01-04 00:17:00,Closed,HikariCP / Oracle 19c,v2.5.0-RC1,US-West (Oregon),"HTTP 500 errors occurring across checkout workflows. Logs indicate 'Connection is not available, request timed out after 30000ms'.",Connections were leaked in legacy DAO classes where PreparedStatement and ResultSet objects were not closed in finally blocks under exception scenarios.,Refactored legacy JDBC DAO code to use Java try-with-resources blocks ensuring deterministic connection cleanup. Increased pool max-size to 50.,"connection-leak,hikaricp,jdbc,oracle,production-down",Order Processing Service,Oracle DB Cluster,48h,Checkout failures affecting ~15% of active users during flash sale.,HTTP 500 Error Rate > 12%,Resource Leak
JIRA-1002,Healthcare-Claims-App,Incident,P1,Production,JVM / Memory,OutOfMemoryError: Java heap space during bulk report generation [Subsystem-3],2026-01-05 11:34:00,2026-01-06 23:34:00,Closed,Spring 5 / Hibernate 5 / Java 11,v3.1.2,EU-Central (Frankfurt),Exporting monthly reconciliation reports with >100k rows causes heap exhaustion and crashes the app server node.,Hibernate list() method fetches the entire ResultSet into JVM heap memory at once without applying pagination or object streaming.,Implemented JPA StatelessSession with ScrollableResults and dynamic batch fetching to stream data chunks directly to CSV output.,"oom,java-heap,hibernate,memory-leak,batch-processing",Reporting Service,PostgreSQL / Data Warehouse,48h,Finance team unable to generate end-of-month financial settlement reports.,JVM Heap Utilization = 100%,Memory Management
JIRA-1003,Logistics-Tracker-J2EE,Incident,P1,Staging,Concurrency / Threading,High CPU utilization and thread deadlock during peak traffic [Subsystem-4],2026-01-07 12:51:00,2026-01-07 15:51:00,Closed,JBoss EAP 7.4 / Java 11,v1.9.4,AP-Southeast (Singapore),Application server CPU spiking to 100% with worker threads stuck in BLOCKED state during morning rush hours.,Synchronized block on a shared singleton bean in legacy audit logger created severe contention across 200 HTTP worker threads.,Replaced manual synchronized block with ConcurrentHashMap and asynchronous non-blocking logging using Log4j2 AsyncAppender.,"thread-lock,cpu-spike,jboss,concurrency,deadlock",Core Banking API,User Auth Engine,48h,Mobile banking login delayed or timing out for 40 minutes.,CPU Load > 98%,Concurrency Bug
JIRA-1004,CoreBanking-EE,Incident,P1,UAT,Integration / HTTP Client,Payment gateway client thread pool starvation on upstream latency [Subsystem-5],2026-01-09 13:08:00,2026-01-09 14:08:00,Closed,Apache HttpClient / JAX-RS,v4.0.0,US-East (N. Virginia),Payment requests hanging indefinitely leading to total exhaustion of Tomcat worker threads.,"Default socket timeout on Apache HttpClient was unset (infinite), causing threads to wait indefinitely when third-party API stalled.",Configured ConnectTimeout (1000ms) and SocketTimeout (3000ms) alongside Resilience4j Circuit Breaker and fallback handling.,"http-client,timeout,circuit-breaker,payment-gateway",Payment Service,Third-Party Payment Gateway,2h,E-commerce platform unable to accept credit card payments globally.,Active Thread Count = Max Limit,Configuration Error
JIRA-1005,ECommerce-Portal,Bug,P2,QA,Caching / Redis,HTTP Session state corruption across clustered JBoss nodes [Subsystem-1],2026-01-11 14:25:00,2026-01-12 02:25:00,Closed,Redis / Spring Session,v2.4.1,US-West (Oregon),Users intermittently losing session data or seeing authorization errors after load balancer redirects traffic between nodes.,Non-serializable object stored inside HttpSession triggering Java Serialization failure during Redis session replication.,Implemented java.io.Serializable on custom DTO classes and added transient modifiers to non-essential cached fields.,"session-replication,redis,serialization,jboss-cluster",User Management Service,Redis Cluster,12h,Users forced to re-authenticate repeatedly during browsing.,Session Drop Rate = 8%,Serialization Error
JIRA-1006,Healthcare-Claims-App,Bug,P2,Development,JMS / Messaging,ActiveMQ queue consumer stuck due to unhandled Poison Pill message [Subsystem-2],2026-01-13 15:42:00,2026-01-14 13:42:00,Resolved,ActiveMQ / JMS 2.0,v2.5.0-RC1,EU-Central (Frankfurt),Notification queue depth escalating continuously. Messages not consuming despite active consumer threads.,Uncaught ClassCastException during JMS ObjectMessage payload deserialization causing continuous redelivery loops without acknowledgment.,Configured ActiveMQ Dead Letter Queue (DLQ) with maxRedelivery attempt threshold of 3 and custom MessageListener exception handler.,"jms,activemq,poison-pill,dlq,consumer-stall",Notification Service,ActiveMQ Broker,24h,SMS and Email notifications delayed by over 3 hours.,"JMS Queue Depth > 45,000",Error Handling
JIRA-1007,Logistics-Tracker-J2EE,Bug,P2,Production,JVM / Metaspace,Metaspace OutOfMemoryError after dynamic hot deployments [Subsystem-3],2026-01-15 16:59:00,2026-01-15 23:59:00,Closed,Tomcat 9 / Java 8,v3.1.2,AP-Southeast (Singapore),Tomcat server crashes with java.lang.OutOfMemoryError: Metaspace after multiple web app redeployments.,"ThreadLocal variables in custom logging context were not removed on web application shutdown, pinning WebappClassLoader in memory.",Added ServletContextListener to explicitly invoke ThreadLocal.remove() and unregister JDBC drivers on contextDestroyed.,"metaspace,classloader,memory-leak,tomcat-redeploy",Admin Portal,Tomcat Container,12h,Staging/UAT environment frequent crashes during continuous deployment cycles.,Metaspace Usage = 100%,Memory Management
JIRA-1008,CoreBanking-EE,Vulnerability,P2,Production,Security / XML Parsing,XML External Entity (XXE) vulnerability in SOAP endpoint [Subsystem-4],2026-01-17 17:16:00,2026-01-17 19:16:00,Closed,Apache CXF / JAX-WS,v1.9.4,US-East (N. Virginia),Security penetration testing identified XXE vulnerability in parsing incoming XML SOAP requests.,SAXParserFactory instance used for parsing XML payloads was initialized without disabling external DTD evaluation.,Configured XMLInputFactory and DocumentBuilderFactory with FEATURE_SECURE_PROCESSING and set disallow-doctype-decl to true.,"xxe,security-vulnerability,soap,cxf,xml-parser",B2B Integration Gateway,External Vendor APIs,4h,Potential security compliance violation (PCI-DSS / OWASP Top 10).,Pen-Test Security Vulnerability Level: High,Security Vulnerability
JIRA-1009,ECommerce-Portal,Bug,P2,Production,OR Mapping / SQL,N+1 SELECT query performance degradation on catalog fetching [Subsystem-5],2026-01-19 18:33:00,2026-01-20 00:33:00,Closed,Hibernate / JPA / PostgreSQL,v4.0.0,US-West (Oregon),"Fetching product catalog list executes over 1,200 separate SQL SELECT queries for child category items.",Lazy fetch type defined on @OneToMany relation without explicit JOIN FETCH or EntityGraph specification in JPQL query.,Refactored DAO query to use explicit JOIN FETCH and configured @BatchSize(size = 25) on child collections.,"n-plus-one,hibernate-performance,jpa,sql-optimization",Product Catalog Service,PostgreSQL DB,72h,Product catalog loading taking 8.5 seconds instead of target < 500ms.,Database Queries per Request = 1200+,Code Logic / Performance
JIRA-1010,Healthcare-Claims-App,Bug,P3,Staging,Security / CORS,CORS preflight request failure for secondary domain origins [Subsystem-1],2026-01-21 19:50:00,2026-01-21 20:50:00,Closed,Spring Security 5,v2.4.1,EU-Central (Frankfurt),Browser blocking REST callouts from new partner domain with 'Response to preflight request doesn't pass access control check'.,CorsConfigurationBean allowed domain list was hardcoded and missing new sub-domain origins.,Externalized CORS allowed-origins setting into application.yml dynamic property list backed by Spring Cloud Config.,"cors,spring-security,http-403,web-api",Customer Portal Backend,Frontend Web App,8h,Partner portal users unable to access account summary dashboard.,HTTP 403 Preflight Errors,Configuration Error
JIRA-1011,Logistics-Tracker-J2EE,Bug,P3,UAT,Transaction / JTA,Spring @Transactional rollback ignored on checked Exception [Subsystem-2],2026-01-23 20:07:00,2026-01-24 02:07:00,Closed,Spring Framework / JTA,v2.5.0-RC1,AP-Southeast (Singapore),Database updates commit successfully even when custom OrderProcessingException is thrown during checkout workflow.,Spring declarative transaction management defaults to rolling back only on Unchecked (RuntimeException) exceptions.,Annotated service methods with @Transactional(rollbackFor = Exception.class) to ensure all checked exceptions trigger rollback.,"transaction-rollback,spring-tx,data-integrity",Inventory Service,Inventory DB,8h,Inventory counts deducted without corresponding order creation.,Data Inconsistency Count = 14 records,Framework Misuse
JIRA-1012,CoreBanking-EE,Task,P3,QA,Batch Processing,Spring Scheduled batch job executing concurrently across cluster [Subsystem-3],2026-01-25 09:24:00,2026-01-25 20:24:00,Resolved,Spring Batch / ShedLock,v3.1.2,US-East (N. Virginia),Nightly billing batch job runs simultaneously on all 4 application nodes causing duplicate invoice generation.,@Scheduled annotation used without a distributed lock mechanism across clustered instance nodes.,Integrated ShedLock library with JDBC database lock provider to guarantee single-node execution of scheduled tasks.,"spring-scheduled,shedlock,batch-job,duplicate-task",Billing Service,PostgreSQL DB,12h,Duplicate invoice emails sent to 120 customers.,Duplicate Jobs Executed = 4,Architecture / Design
JIRA-1013,ECommerce-Portal,Bug,P3,Development,Web Container / Tomcat,HTTP 400 Bad Request on large JSON payload submission [Subsystem-4],2026-01-27 10:41:00,2026-01-27 15:41:00,Closed,Apache Tomcat 9 / Spring MVC,v1.9.4,US-West (Oregon),Users unable to upload documents with base64 strings larger than 2MB; server returns immediate HTTP 400.,"Tomcat default maxPostSize parameter set to 2097152 bytes (2MB), rejecting larger request bodies.",Configured maxPostSize in Tomcat server.xml / application.properties to 10485760 bytes (10MB).,"tomcat,max-post-size,http-400,payload-limit",Document Management Service,Tomcat Web Server,8h,Users unable to attach PDF contracts > 2MB.,HTTP 400 Error Count on Uploads,Configuration Error
JIRA-1014,Healthcare-Claims-App,Improvement,P4,Production,Logging / MDC,Missing Correlation ID in async executor log statements [Subsystem-5],2026-01-29 11:58:00,2026-01-30 00:58:00,Closed,Slf4j / Logback / Spring Async,v4.0.0,EU-Central (Frankfurt),Traceability lost in Kibana when log events transition from HTTP request threads to @Async background executor threads.,Logback Mapped Diagnostic Context (MDC) context map is bound to ThreadLocal and not transferred to pool worker threads.,Implemented custom TaskDecorator to copy parent thread MDC context to child task execution threads.,"mdc,slf4j,async-executor,correlation-id,logging",Audit Logging Service,ELK Stack,24h,Increased mean time to resolution (MTTR) during log tracing.,Unlinked Async Logs = 100%,Observability
JIRA-1015,Logistics-Tracker-J2EE,Bug,P4,Production,Localization / i18n,Garbled characters in exported PDF invoices for EU locales [Subsystem-1],2026-01-31 12:15:00,2026-01-31 14:15:00,Closed,Apache PDFBox / Java Core API,v2.4.1,AP-Southeast (Singapore),"Special UTF-8 characters (e.g., German umlauts ä, ö, ü) render as question marks in output PDF documents.",ServletOutputStream was utilizing default OS platform encoding (ISO-8859-1) instead of UTF-8 explicit encoding.,Set response.setCharacterEncoding('UTF-8') and loaded explicit TrueType UTF-8 font into Apache PDFBox instance.,"pdfbox,utf-8,encoding,i18n,pdf-export",Invoice Generation Service,PDF Engine,2h,Minor formatting issue in German customer invoices.,Encoding Defect Count,Code Bug
JIRA-1016,CoreBanking-EE,Task,P4,Production,Build / Code Quality,SonarQube quality gate failure due to unused imports and dead code [Subsystem-2],2026-02-02 13:32:00,2026-02-04 01:32:00,Closed,SonarQube / Maven / Java 11,v2.5.0-RC1,US-East (N. Virginia),Automated build pipeline blocked due to minor SonarQube rule violations regarding code cleanliness.,Accumulated unused import statements and deprecated utility method calls following feature refactoring.,"Executed automatic IDE code cleanup, removed unused imports, and updated SonarQube quality gate thresholds for non-critical modules.","sonarqube,code-quality,maven,ci-cd",Core Utilities Library,CI/CD Pipeline,48h,Build pipeline delayed by 1 hour.,SonarQube Quality Gate Status = Failed,Technical Debt
JIRA-1017,ECommerce-Portal,Incident,P1,Staging,Database / Connection Pool,Database Connection Pool Exhaustion under high load [Subsystem-3],2026-02-04 14:49:00,2026-02-06 00:49:00,Closed,HikariCP / Oracle 19c,v3.1.2,US-West (Oregon),"HTTP 500 errors occurring across checkout workflows. Logs indicate 'Connection is not available, request timed out after 30000ms'.",Connections were leaked in legacy DAO classes where PreparedStatement and ResultSet objects were not closed in finally blocks under exception scenarios.,Refactored legacy JDBC DAO code to use Java try-with-resources blocks ensuring deterministic connection cleanup. Increased pool max-size to 50.,"connection-leak,hikaricp,jdbc,oracle,production-down",Order Processing Service,Oracle DB Cluster,48h,Checkout failures affecting ~15% of active users during flash sale.,HTTP 500 Error Rate > 12%,Resource Leak
JIRA-1018,Healthcare-Claims-App,Incident,P1,UAT,JVM / Memory,OutOfMemoryError: Java heap space during bulk report generation [Subsystem-4],2026-02-06 15:06:00,2026-02-08 06:06:00,Closed,Spring 5 / Hibernate 5 / Java 11,v1.9.4,EU-Central (Frankfurt),Exporting monthly reconciliation reports with >100k rows causes heap exhaustion and crashes the app server node.,Hibernate list() method fetches the entire ResultSet into JVM heap memory at once without applying pagination or object streaming.,Implemented JPA StatelessSession with ScrollableResults and dynamic batch fetching to stream data chunks directly to CSV output.,"oom,java-heap,hibernate,memory-leak,batch-processing",Reporting Service,PostgreSQL / Data Warehouse,72h,Finance team unable to generate end-of-month financial settlement reports.,JVM Heap Utilization = 100%,Memory Management
JIRA-1019,Logistics-Tracker-J2EE,Incident,P1,QA,Concurrency / Threading,High CPU utilization and thread deadlock during peak traffic [Subsystem-5],2026-02-08 16:23:00,2026-02-09 01:23:00,Resolved,JBoss EAP 7.4 / Java 11,v4.0.0,AP-Southeast (Singapore),Application server CPU spiking to 100% with worker threads stuck in BLOCKED state during morning rush hours.,Synchronized block on a shared singleton bean in legacy audit logger created severe contention across 200 HTTP worker threads.,Replaced manual synchronized block with ConcurrentHashMap and asynchronous non-blocking logging using Log4j2 AsyncAppender.,"thread-lock,cpu-spike,jboss,concurrency,deadlock",Core Banking API,User Auth Engine,12h,Mobile banking login delayed or timing out for 40 minutes.,CPU Load > 98%,Concurrency Bug
JIRA-1020,CoreBanking-EE,Incident,P1,Development,Integration / HTTP Client,Payment gateway client thread pool starvation on upstream latency [Subsystem-1],2026-02-10 17:40:00,2026-02-10 23:40:00,Closed,Apache HttpClient / JAX-RS,v2.4.1,US-East (N. Virginia),Payment requests hanging indefinitely leading to total exhaustion of Tomcat worker threads.,"Default socket timeout on Apache HttpClient was unset (infinite), causing threads to wait indefinitely when third-party API stalled.",Configured ConnectTimeout (1000ms) and SocketTimeout (3000ms) alongside Resilience4j Circuit Breaker and fallback handling.,"http-client,timeout,circuit-breaker,payment-gateway",Payment Service,Third-Party Payment Gateway,8h,E-commerce platform unable to accept credit card payments globally.,Active Thread Count = Max Limit,Configuration Error
JIRA-1021,ECommerce-Portal,Bug,P2,Production,Caching / Redis,HTTP Session state corruption across clustered JBoss nodes [Subsystem-2],2026-02-12 18:57:00,2026-02-12 20:57:00,Closed,Redis / Spring Session,v2.5.0-RC1,US-West (Oregon),Users intermittently losing session data or seeing authorization errors after load balancer redirects traffic between nodes.,Non-serializable object stored inside HttpSession triggering Java Serialization failure during Redis session replication.,Implemented java.io.Serializable on custom DTO classes and added transient modifiers to non-essential cached fields.,"session-replication,redis,serialization,jboss-cluster",User Management Service,Redis Cluster,8h,Users forced to re-authenticate repeatedly during browsing.,Session Drop Rate = 8%,Serialization Error
JIRA-1022,Healthcare-Claims-App,Bug,P2,Production,JMS / Messaging,ActiveMQ queue consumer stuck due to unhandled Poison Pill message [Subsystem-3],2026-02-14 19:14:00,2026-02-14 21:14:00,Closed,ActiveMQ / JMS 2.0,v3.1.2,EU-Central (Frankfurt),Notification queue depth escalating continuously. Messages not consuming despite active consumer threads.,Uncaught ClassCastException during JMS ObjectMessage payload deserialization causing continuous redelivery loops without acknowledgment.,Configured ActiveMQ Dead Letter Queue (DLQ) with maxRedelivery attempt threshold of 3 and custom MessageListener exception handler.,"jms,activemq,poison-pill,dlq,consumer-stall",Notification Service,ActiveMQ Broker,4h,SMS and Email notifications delayed by over 3 hours.,"JMS Queue Depth > 45,000",Error Handling
JIRA-1023,Logistics-Tracker-J2EE,Bug,P2,Production,JVM / Metaspace,Metaspace OutOfMemoryError after dynamic hot deployments [Subsystem-4],2026-02-16 20:31:00,2026-02-17 02:31:00,Closed,Tomcat 9 / Java 8,v1.9.4,AP-Southeast (Singapore),Tomcat server crashes with java.lang.OutOfMemoryError: Metaspace after multiple web app redeployments.,"ThreadLocal variables in custom logging context were not removed on web application shutdown, pinning WebappClassLoader in memory.",Added ServletContextListener to explicitly invoke ThreadLocal.remove() and unregister JDBC drivers on contextDestroyed.,"metaspace,classloader,memory-leak,tomcat-redeploy",Admin Portal,Tomcat Container,8h,Staging/UAT environment frequent crashes during continuous deployment cycles.,Metaspace Usage = 100%,Memory Management
JIRA-1024,CoreBanking-EE,Vulnerability,P2,Staging,Security / XML Parsing,XML External Entity (XXE) vulnerability in SOAP endpoint [Subsystem-5],2026-02-18 09:48:00,2026-02-19 06:48:00,Closed,Apache CXF / JAX-WS,v4.0.0,US-East (N. Virginia),Security penetration testing identified XXE vulnerability in parsing incoming XML SOAP requests.,SAXParserFactory instance used for parsing XML payloads was initialized without disabling external DTD evaluation.,Configured XMLInputFactory and DocumentBuilderFactory with FEATURE_SECURE_PROCESSING and set disallow-doctype-decl to true.,"xxe,security-vulnerability,soap,cxf,xml-parser",B2B Integration Gateway,External Vendor APIs,48h,Potential security compliance violation (PCI-DSS / OWASP Top 10).,Pen-Test Security Vulnerability Level: High,Security Vulnerability
JIRA-1025,ECommerce-Portal,Bug,P2,UAT,OR Mapping / SQL,N+1 SELECT query performance degradation on catalog fetching [Subsystem-1],2026-02-20 10:05:00,2026-02-20 14:05:00,Closed,Hibernate / JPA / PostgreSQL,v2.4.1,US-West (Oregon),"Fetching product catalog list executes over 1,200 separate SQL SELECT queries for child category items.",Lazy fetch type defined on @OneToMany relation without explicit JOIN FETCH or EntityGraph specification in JPQL query.,Refactored DAO query to use explicit JOIN FETCH and configured @BatchSize(size = 25) on child collections.,"n-plus-one,hibernate-performance,jpa,sql-optimization",Product Catalog Service,PostgreSQL DB,12h,Product catalog loading taking 8.5 seconds instead of target < 500ms.,Database Queries per Request = 1200+,Code Logic / Performance
JIRA-1026,Healthcare-Claims-App,Bug,P3,QA,Security / CORS,CORS preflight request failure for secondary domain origins [Subsystem-2],2026-02-22 11:22:00,2026-02-22 20:22:00,Resolved,Spring Security 5,v2.5.0-RC1,EU-Central (Frankfurt),Browser blocking REST callouts from new partner domain with 'Response to preflight request doesn't pass access control check'.,CorsConfigurationBean allowed domain list was hardcoded and missing new sub-domain origins.,Externalized CORS allowed-origins setting into application.yml dynamic property list backed by Spring Cloud Config.,"cors,spring-security,http-403,web-api",Customer Portal Backend,Frontend Web App,12h,Partner portal users unable to access account summary dashboard.,HTTP 403 Preflight Errors,Configuration Error
JIRA-1027,Logistics-Tracker-J2EE,Bug,P3,Development,Transaction / JTA,Spring @Transactional rollback ignored on checked Exception [Subsystem-3],2026-02-24 12:39:00,2026-02-24 14:39:00,Resolved,Spring Framework / JTA,v3.1.2,AP-Southeast (Singapore),Database updates commit successfully even when custom OrderProcessingException is thrown during checkout workflow.,Spring declarative transaction management defaults to rolling back only on Unchecked (RuntimeException) exceptions.,Annotated service methods with @Transactional(rollbackFor = Exception.class) to ensure all checked exceptions trigger rollback.,"transaction-rollback,spring-tx,data-integrity",Inventory Service,Inventory DB,2h,Inventory counts deducted without corresponding order creation.,Data Inconsistency Count = 14 records,Framework Misuse
JIRA-1028,CoreBanking-EE,Task,P3,Production,Batch Processing,Spring Scheduled batch job executing concurrently across cluster [Subsystem-4],2026-02-26 13:56:00,2026-02-26 16:56:00,Closed,Spring Batch / ShedLock,v1.9.4,US-East (N. Virginia),Nightly billing batch job runs simultaneously on all 4 application nodes causing duplicate invoice generation.,@Scheduled annotation used without a distributed lock mechanism across clustered instance nodes.,Integrated ShedLock library with JDBC database lock provider to guarantee single-node execution of scheduled tasks.,"spring-scheduled,shedlock,batch-job,duplicate-task",Billing Service,PostgreSQL DB,12h,Duplicate invoice emails sent to 120 customers.,Duplicate Jobs Executed = 4,Architecture / Design
JIRA-1029,ECommerce-Portal,Bug,P3,Production,Web Container / Tomcat,HTTP 400 Bad Request on large JSON payload submission [Subsystem-5],2026-02-28 14:13:00,2026-02-28 17:13:00,Closed,Apache Tomcat 9 / Spring MVC,v4.0.0,US-West (Oregon),Users unable to upload documents with base64 strings larger than 2MB; server returns immediate HTTP 400.,"Tomcat default maxPostSize parameter set to 2097152 bytes (2MB), rejecting larger request bodies.",Configured maxPostSize in Tomcat server.xml / application.properties to 10485760 bytes (10MB).,"tomcat,max-post-size,http-400,payload-limit",Document Management Service,Tomcat Web Server,4h,Users unable to attach PDF contracts > 2MB.,HTTP 400 Error Count on Uploads,Configuration Error
JIRA-1030,Healthcare-Claims-App,Improvement,P4,Production,Logging / MDC,Missing Correlation ID in async executor log statements [Subsystem-1],2026-01-01 15:30:00,2026-01-03 14:30:00,Closed,Slf4j / Logback / Spring Async,v2.4.1,EU-Central (Frankfurt),Traceability lost in Kibana when log events transition from HTTP request threads to @Async background executor threads.,Logback Mapped Diagnostic Context (MDC) context map is bound to ThreadLocal and not transferred to pool worker threads.,Implemented custom TaskDecorator to copy parent thread MDC context to child task execution threads.,"mdc,slf4j,async-executor,correlation-id,logging",Audit Logging Service,ELK Stack,48h,Increased mean time to resolution (MTTR) during log tracing.,Unlinked Async Logs = 100%,Observability
JIRA-1031,Logistics-Tracker-J2EE,Bug,P4,Staging,Localization / i18n,Garbled characters in exported PDF invoices for EU locales [Subsystem-2],2026-01-03 16:47:00,2026-01-04 01:47:00,Closed,Apache PDFBox / Java Core API,v2.5.0-RC1,AP-Southeast (Singapore),"Special UTF-8 characters (e.g., German umlauts ä, ö, ü) render as question marks in output PDF documents.",ServletOutputStream was utilizing default OS platform encoding (ISO-8859-1) instead of UTF-8 explicit encoding.,Set response.setCharacterEncoding('UTF-8') and loaded explicit TrueType UTF-8 font into Apache PDFBox instance.,"pdfbox,utf-8,encoding,i18n,pdf-export",Invoice Generation Service,PDF Engine,12h,Minor formatting issue in German customer invoices.,Encoding Defect Count,Code Bug
JIRA-1032,CoreBanking-EE,Task,P4,UAT,Build / Code Quality,SonarQube quality gate failure due to unused imports and dead code [Subsystem-3],2026-01-05 17:04:00,2026-01-05 21:04:00,Closed,SonarQube / Maven / Java 11,v3.1.2,US-East (N. Virginia),Automated build pipeline blocked due to minor SonarQube rule violations regarding code cleanliness.,Accumulated unused import statements and deprecated utility method calls following feature refactoring.,"Executed automatic IDE code cleanup, removed unused imports, and updated SonarQube quality gate thresholds for non-critical modules.","sonarqube,code-quality,maven,ci-cd",Core Utilities Library,CI/CD Pipeline,4h,Build pipeline delayed by 1 hour.,SonarQube Quality Gate Status = Failed,Technical Debt
JIRA-1033,ECommerce-Portal,Incident,P1,QA,Database / Connection Pool,Database Connection Pool Exhaustion under high load [Subsystem-4],2026-01-07 18:21:00,2026-01-08 00:21:00,Resolved,HikariCP / Oracle 19c,v1.9.4,US-West (Oregon),"HTTP 500 errors occurring across checkout workflows. Logs indicate 'Connection is not available, request timed out after 30000ms'.",Connections were leaked in legacy DAO classes where PreparedStatement and ResultSet objects were not closed in finally blocks under exception scenarios.,Refactored legacy JDBC DAO code to use Java try-with-resources blocks ensuring deterministic connection cleanup. Increased pool max-size to 50.,"connection-leak,hikaricp,jdbc,oracle,production-down",Order Processing Service,Oracle DB Cluster,24h,Checkout failures affecting ~15% of active users during flash sale.,HTTP 500 Error Rate > 12%,Resource Leak
